Time,Set Temperature,Ventilation Temperature,Supply Air Temperature,Supply Fan,Valve Position,Heating Supply Temperature 1,Heating Supply Temperature 2,Total Heating Pump,Heating Pump 1,Heating Pump 2,Backup Heating Pump,Labeling,运行模式,逻辑异常,突变异常,波动强度(Std),小时(Hour),星期几(DayOfWeek),是否为工作日(IsWorkday),供回水温差(Delta_T),送风偏差,负荷指标
2024-01-01 00:00:00,18.0,22.57,35.7,1.0,10.0,42.5,42.27,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,0,0,True,0.22999999999999687,17.700000000000003,2.2999999999999687
2024-01-01 00:15:00,18.0,22.5175,35.682500000000005,1.0,10.0,42.4775,42.285000000000004,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,0,0,True,0.19249999999999545,17.682500000000005,1.9249999999999545
2024-01-01 00:30:00,18.0,22.465,35.665000000000006,1.0,10.0,42.455,42.3,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,0,0,True,0.15500000000000114,17.665000000000006,1.5500000000000114
2024-01-01 00:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,0,0,True,,,
2024-01-01 01:00:00,18.0,22.36,35.63,1.0,10.0,42.41,42.33,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,1,0,True,0.0799999999999983,17.630000000000003,0.799999999999983
2024-01-01 01:15:00,18.0,22.325,35.602500000000006,1.0,10.0,42.525,42.3075,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,1,0,True,0.21750000000000114,17.602500000000006,2.1750000000000114
2024-01-01 01:30:00,18.0,22.29,35.575,1.0,10.0,42.64,42.285,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,1,0,True,0.355000000000004,17.575000000000003,3.55000000000004
2024-01-01 01:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,1,0,True,,,
2024-01-01 02:00:00,18.0,22.22,35.52,1.0,10.0,42.87,42.24,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,2,0,True,0.6299999999999955,17.520000000000003,6.2999999999999545
2024-01-01 02:15:00,18.0,22.195,35.5275,1.0,10.0,42.9,42.2325,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,2,0,True,0.6674999999999969,17.527500000000003,6.674999999999969
2024-01-01 02:30:00,18.0,22.17,35.535,1.0,10.0,42.93,42.225,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,2,0,True,0.7049999999999983,17.534999999999997,7.049999999999983
2024-01-01 02:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,2,0,True,,,
2024-01-01 03:00:00,18.0,22.12,35.55,1.0,10.0,42.99,42.21,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,3,0,True,0.7800000000000011,17.549999999999997,7.800000000000011
2024-01-01 03:15:00,18.0,22.1,35.53,1.0,10.0,42.917500000000004,42.22,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,3,0,True,0.6975000000000051,17.53,6.975000000000051
2024-01-01 03:30:00,18.0,22.08,35.51,1.0,10.0,42.845,42.230000000000004,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,3,0,True,0.6149999999999949,17.509999999999998,6.149999999999949
2024-01-01 03:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,3,0,True,,,
2024-01-01 04:00:00,18.0,22.04,35.47,1.0,10.0,42.7,42.25,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,4,0,True,0.45000000000000284,17.47,4.500000000000028
2024-01-01 04:15:00,18.0,22.0525,35.4875,1.0,10.0,42.6325,42.2675,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,4,0,True,0.365000000000002,17.487499999999997,3.65000000000002
2024-01-01 04:30:00,18.0,22.064999999999998,35.504999999999995,1.0,10.0,42.565,42.285,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,4,0,True,0.28000000000000114,17.504999999999995,2.8000000000000114
2024-01-01 04:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,4,0,True,,,
2024-01-01 05:00:00,18.0,22.09,35.54,1.0,10.0,42.43,42.32,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,5,0,True,0.10999999999999943,17.54,1.0999999999999943
2024-01-01 05:15:00,18.0,22.0875,35.5525,1.0,10.0,42.4225,42.307500000000005,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,5,0,True,0.11499999999999488,17.552500000000002,1.1499999999999488
2024-01-01 05:30:00,18.0,22.085,35.565,1.0,10.0,42.415,42.295,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,5,0,True,0.11999999999999744,17.564999999999998,1.1999999999999744
2024-01-01 05:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,5,0,True,,,
2024-01-01 06:00:00,18.0,22.08,35.59,1.0,10.0,42.4,42.27,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,6,0,True,0.12999999999999545,17.590000000000003,1.2999999999999545
2024-01-01 06:15:00,18.0,19.723333333333333,33.42458333333334,0.7708333333333334,10.041666666666666,42.56,42.27,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,6,0,True,0.28999999999999915,15.424583333333338,2.9120833333333245
2024-01-01 06:30:00,18.0,17.366666666666667,31.259166666666665,0.5416666666666667,10.083333333333332,42.72,42.27,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,6,0,True,0.44999999999999574,13.259166666666665,4.537499999999956
2024-01-01 06:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,6,0,True,,,
2024-01-01 07:00:00,18.0,12.653333333333334,26.92833333333333,0.08333333333333333,10.166666666666666,43.04,42.27,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,8.010115006929826,7,0,True,0.769999999999996,8.928333333333331,7.828333333333292
2024-01-01 07:15:00,18.0,12.697884615384616,27.037596153846152,0.08173076923076923,10.163461538461538,43.0275,42.2725,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,7,0,True,0.7550000000000026,9.037596153846152,7.6734134615384875
2024-01-01 07:30:00,18.0,12.742435897435897,27.146858974358974,0.08012820512820512,10.160256410256409,43.015,42.275000000000006,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,7,0,True,0.7399999999999949,9.146858974358974,7.518589743589691
2024-01-01 07:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,7,0,True,,,
2024-01-01 08:00:00,18.0,12.831538461538461,27.365384615384617,0.07692307692307693,10.153846153846153,42.99,42.28,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,7.874819167642957,8,0,True,0.7100000000000009,9.365384615384617,7.2092307692307775
2024-01-01 08:15:00,18.0,12.871153846153845,27.332500000000003,0.07692307692307693,10.153846153846153,42.925000000000004,42.27,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,8,0,True,0.6550000000000011,9.332500000000003,6.650769230769242
2024-01-01 08:30:00,18.0,12.91076923076923,27.299615384615386,0.07692307692307693,10.153846153846153,42.86,42.260000000000005,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,8,0,True,0.5999999999999943,9.299615384615386,6.092307692307634
2024-01-01 08:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,8,0,True,,,
2024-01-01 09:00:00,18.0,12.99,27.233846153846155,0.07692307692307693,10.153846153846153,42.730000000000004,42.24,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,7.794600201914933,9,0,True,0.490000000000002,9.233846153846155,4.975384615384636
2024-01-01 09:15:00,18.0,13.021458333333333,27.14309294871795,0.07852564102564102,10.157051282051281,42.665000000000006,42.27,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,9,0,True,0.3950000000000031,9.14309294871795,4.012035256410288
2024-01-01 09:30:00,18.0,13.052916666666667,27.052339743589744,0.08012820512820512,10.160256410256409,42.6,42.3,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,9,0,True,0.30000000000000426,9.052339743589744,3.048076923076966
2024-01-01 09:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,9,0,True,,,
2024-01-01 10:00:00,18.0,13.115833333333333,26.870833333333334,0.08333333333333333,10.166666666666666,42.47,42.36,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,8.053416506318447,10,0,True,0.10999999999999943,8.870833333333334,1.1183333333333274
2024-01-01 10:15:00,18.0,13.144583333333333,26.94375,0.08333333333333333,10.166666666666666,42.457499999999996,42.34,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,10,0,True,0.11749999999999261,8.943750000000001,1.194583333333258
2024-01-01 10:30:00,18.0,13.173333333333334,27.016666666666666,0.08333333333333333,10.166666666666666,42.445,42.32,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,10,0,True,0.125,9.016666666666666,1.2708333333333333
2024-01-01 10:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,10,0,True,,,
2024-01-01 11:00:00,18.0,13.230833333333335,27.162499999999998,0.08333333333333333,10.166666666666666,42.42,42.28,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,8.24182473727754,11,0,True,0.14000000000000057,9.162499999999998,1.4233333333333391
2024-01-01 11:15:00,18.0,13.218541666666667,27.150624999999998,0.08333333333333333,10.166666666666666,42.57,42.29,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,11,0,True,0.28000000000000114,9.150624999999998,2.8466666666666782
2024-01-01 11:30:00,18.0,13.20625,27.138749999999998,0.08333333333333333,10.166666666666666,42.72,42.3,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,11,0,True,0.4200000000000017,9.138749999999998,4.270000000000017
2024-01-01 11:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,11,0,True,,,
2024-01-01 12:00:00,18.0,13.181666666666667,27.115,0.08333333333333333,10.166666666666666,43.02,42.32,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,8.109289286199669,12,0,True,0.7000000000000028,9.114999999999998,7.116666666666696
2024-01-01 12:15:00,18.0,13.22,27.124791666666667,0.08333333333333333,10.166666666666666,43.0,42.335,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,12,0,True,0.6649999999999991,9.124791666666667,6.760833333333324
2024-01-01 12:30:00,18.0,13.258333333333333,27.13458333333333,0.08333333333333333,10.166666666666666,42.980000000000004,42.35,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,12,0,True,0.6300000000000026,9.134583333333332,6.405000000000026
2024-01-01 12:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,12,0,True,,,
2024-01-01 13:00:00,18.0,13.335,27.15416666666667,0.08333333333333333,10.166666666666666,42.94,42.38,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,8.105425184667515,13,0,True,0.5599999999999952,9.154166666666669,5.693333333333284
2024-01-01 13:15:00,18.0,13.341477272727273,26.96630681818182,0.08522727272727272,10.170454545454545,42.8675,42.3875,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,13,0,True,0.4799999999999969,8.96630681818182,4.88181818181815
2024-01-01 13:30:00,18.0,13.347954545454545,26.778446969696972,0.08712121212121213,10.174242424242424,42.795,42.394999999999996,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,13,0,True,0.4000000000000057,8.778446969696972,4.069696969697027
2024-01-01 13:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,13,0,True,,,
2024-01-01 14:00:00,18.0,13.360909090909091,26.402727272727272,0.09090909090909091,10.181818181818182,42.65,42.41,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,7.857307542548008,14,0,True,0.240000000000002,8.402727272727272,2.443636363636384
2024-01-01 14:15:00,18.0,13.34368181818182,26.487795454545456,0.09318181818181819,10.186363636363636,42.61,42.3925,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,14,0,True,0.21750000000000114,8.487795454545456,2.2155340909091024
2024-01-01 14:30:00,18.0,13.326454545454546,26.572863636363635,0.09545454545454546,10.190909090909091,42.57,42.375,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,14,0,True,0.19500000000000028,8.572863636363635,1.9872272727272757
2024-01-01 14:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,14,0,True,,,
2024-01-01 15:00:00,18.0,13.292000000000002,26.743000000000002,0.1,10.2,42.49,42.34,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,8.026655661675735,15,0,True,0.14999999999999858,8.743000000000002,1.5299999999999854
2024-01-01 15:15:00,18.0,13.308250000000001,26.743250000000003,0.1,10.20025,42.4775,42.32,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,15,0,True,0.15749999999999886,8.743250000000003,1.6065393749999886
2024-01-01 15:30:00,18.0,13.3245,26.7435,0.1,10.2005,42.465,42.3,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,15,0,True,0.16500000000000625,8.743500000000001,1.6830825000000638
2024-01-01 15:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,15,0,True,,,
2024-01-01 16:00:00,18.0,13.357,26.744,0.1,10.201,42.44,42.26,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,8.016028664841185,16,0,True,0.17999999999999972,8.744,1.8361799999999973
2024-01-01 16:15:00,18.0,13.35575,26.78725,0.1,10.201,42.605,42.269999999999996,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,16,0,True,0.33500000000000085,8.78725,3.417335000000009
2024-01-01 16:30:00,18.0,13.3545,26.8305,0.1,10.201,42.769999999999996,42.28,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,16,0,True,0.4899999999999949,8.8305,4.998489999999948
2024-01-01 16:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,16,0,True,,,
2024-01-01 17:00:00,18.0,13.352,26.917,0.1,10.201,43.1,42.3,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,8.073747649704636,17,0,True,0.8000000000000043,8.917000000000002,8.160800000000044
2024-01-01 17:15:00,18.0,13.3435,26.86475,0.1,10.20075,43.095,42.302499999999995,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,17,0,True,0.792500000000004,8.86475,8.08409437500004
2024-01-01 17:30:00,18.0,13.335,26.8125,0.1,10.2005,43.09,42.305,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,17,0,True,0.7850000000000037,8.8125,8.007392500000037
2024-01-01 17:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,17,0,True,,,
2024-01-01 18:00:00,18.0,13.318000000000001,26.708,0.1,10.2,43.08,42.31,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,7.953381950116845,18,0,True,0.769999999999996,8.707999999999998,7.853999999999959
2024-01-01 18:15:00,18.0,13.338500000000002,26.991227272727272,0.09772727272727273,10.195454545454545,43.0075,42.322500000000005,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,18,0,True,0.6849999999999952,8.991227272727272,6.983886363636314
2024-01-01 18:30:00,18.0,13.359000000000002,27.274454545454546,0.09545454545454546,10.190909090909091,42.935,42.335,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,18,0,True,0.6000000000000014,9.274454545454546,6.114545454545469
2024-01-01 18:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,18,0,True,,,
2024-01-01 19:00:00,18.0,13.4,27.84090909090909,0.09090909090909091,10.181818181818182,42.79,42.36,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,8.393949552559217,19,0,True,0.4299999999999997,9.84090909090909,4.378181818181815
2024-01-01 19:15:00,18.0,15.845,29.920681818181816,0.3181818181818182,10.136363636363637,42.7225,42.3575,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,19,0,True,0.3649999999999949,11.920681818181816,3.6997727272726757
2024-01-01 19:30:00,18.0,18.29,32.000454545454545,0.5454545454545454,10.09090909090909,42.655,42.355000000000004,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,19,0,True,0.29999999999999716,14.000454545454545,3.0272727272726985
2024-01-01 19:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,19,0,True,,,
2024-01-01 20:00:00,18.0,23.18,36.16,1.0,10.0,42.52,42.35,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,20,0,True,0.1700000000000017,18.159999999999997,1.700000000000017
2024-01-01 20:15:00,18.0,23.1725,36.1675,1.0,10.0,42.505,42.35,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,20,0,True,0.15500000000000114,18.167499999999997,1.5500000000000114
2024-01-01 20:30:00,18.0,23.165,36.175,1.0,10.0,42.49,42.35,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,20,0,True,0.14000000000000057,18.174999999999997,1.4000000000000057
2024-01-01 20:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,20,0,True,,,
2024-01-01 21:00:00,18.0,23.15,36.19,1.0,10.0,42.46,42.35,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,21,0,True,0.10999999999999943,18.189999999999998,1.0999999999999943
2024-01-01 21:15:00,18.0,23.1475,36.162499999999994,1.0,10.0,42.6,42.33,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,21,0,True,0.2700000000000031,18.162499999999994,2.7000000000000313
2024-01-01 21:30:00,18.0,23.145,36.135,1.0,10.0,42.74,42.31,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,21,0,True,0.4299999999999997,18.134999999999998,4.299999999999997
2024-01-01 21:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,21,0,True,,,
2024-01-01 22:00:00,18.0,23.14,36.08,1.0,10.0,43.02,42.27,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,22,0,True,0.75,18.08,7.5
2024-01-01 22:15:00,18.0,23.130000000000003,36.085,1.0,10.0,43.07,42.2875,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,22,0,True,0.7824999999999989,18.085,7.824999999999989
2024-01-01 22:30:00,18.0,23.12,36.09,1.0,10.0,43.120000000000005,42.30500000000001,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,22,0,True,0.8149999999999977,18.090000000000003,8.149999999999977
2024-01-01 22:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,22,0,True,,,
2024-01-01 23:00:00,18.0,23.1,36.1,1.0,10.0,43.22,42.34,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,23,0,True,0.8799999999999955,18.1,8.799999999999955
2024-01-01 23:15:00,18.0,23.087500000000002,36.0925,1.0,10.0,43.1475,42.3275,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,23,0,True,0.8200000000000003,18.0925,8.200000000000003
2024-01-01 23:30:00,18.0,23.075000000000003,36.085,1.0,10.0,43.075,42.315,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,23,0,True,0.7600000000000051,18.085,7.600000000000051
2024-01-01 23:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,23,0,True,,,
2024-01-02 00:00:00,18.0,23.05,36.07,1.0,10.0,42.93,42.29,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,0,1,True,0.6400000000000006,18.07,6.400000000000006
2024-01-02 00:15:00,18.0,23.0575,36.082499999999996,1.0,10.0,42.8475,42.285,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,0,1,True,0.5625,18.082499999999996,5.625
2024-01-02 00:30:00,18.0,23.064999999999998,36.095,1.0,10.0,42.765,42.28,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,0,1,True,0.48499999999999943,18.095,4.849999999999994
2024-01-02 00:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,0,1,True,,,
2024-01-02 01:00:00,18.0,23.08,36.12,1.0,10.0,42.6,42.27,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,1,1,True,0.3299999999999983,18.119999999999997,3.299999999999983
2024-01-02 01:15:00,18.0,23.0875,36.1225,1.0,10.0,42.57,42.285000000000004,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,1,1,True,0.2849999999999966,18.122500000000002,2.849999999999966
2024-01-02 01:30:00,18.0,23.095,36.125,1.0,10.0,42.54,42.3,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,1,1,True,0.240000000000002,18.125,2.40000000000002
2024-01-02 01:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,1,1,True,,,
2024-01-02 02:00:00,18.0,23.11,36.13,1.0,10.0,42.48,42.33,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,2,1,True,0.14999999999999858,18.130000000000003,1.4999999999999858
2024-01-02 02:15:00,18.0,23.1075,36.1275,1.0,10.0,42.567499999999995,42.32,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,2,1,True,0.24749999999999517,18.127499999999998,2.4749999999999517
2024-01-02 02:30:00,18.0,23.105,36.125,1.0,10.0,42.655,42.31,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,2,1,True,0.34499999999999886,18.125,3.4499999999999886
2024-01-02 02:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,2,1,True,,,
2024-01-02 03:00:00,18.0,23.1,36.12,1.0,10.0,42.83,42.29,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,3,1,True,0.5399999999999991,18.119999999999997,5.3999999999999915
2024-01-02 03:15:00,18.0,23.07,36.08,1.0,10.0,42.8975,42.295,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,3,1,True,0.6024999999999991,18.08,6.0249999999999915
2024-01-02 03:30:00,18.0,23.04,36.04,1.0,10.0,42.965,42.3,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,3,1,True,0.6650000000000063,18.04,6.6500000000000625
2024-01-02 03:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,3,1,True,,,
2024-01-02 04:00:00,18.0,22.98,35.96,1.0,10.0,43.1,42.31,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,4,1,True,0.7899999999999991,17.96,7.8999999999999915
2024-01-02 04:15:00,18.0,22.9475,35.95,1.0,10.0,43.025,42.2975,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,4,1,True,0.7274999999999991,17.950000000000003,7.2749999999999915
2024-01-02 04:30:00,18.0,22.915,35.94,1.0,10.0,42.95,42.285,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,4,1,True,0.6650000000000063,17.939999999999998,6.6500000000000625
2024-01-02 04:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,4,1,True,,,
2024-01-02 05:00:00,18.0,22.85,35.92,1.0,10.0,42.8,42.26,2.0,1.0,0.0,1.0,Sensor fault,供暖模式 (Heating),False,False,,5,1,True,0.5399999999999991,17.92,5.3999999999999915
2024-01-02 05:15:00,18.0,22.715,35.885000000000005,1.0,10.0,42.735,42.2625,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,5,1,True,0.4724999999999966,17.885000000000005,4.724999999999966
2024-01-02 05:30:00,18.0,22.58,35.85,1.0,10.0,42.67,42.265,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,5,1,True,0.40500000000000114,17.85,4.050000000000011
2024-01-02 05:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,5,1,True,,,
2024-01-02 06:00:00,18.0,22.31,35.78,1.0,10.0,42.54,42.27,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,6,1,True,0.269999999999996,17.78,2.69999999999996
2024-01-02 06:15:00,18.0,20.394772727272727,34.31409090909091,0.7954545454545454,10.08,42.5125,42.265,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,6,1,True,0.24750000000000227,16.314090909090908,2.4948000000000228
2024-01-02 06:30:00,18.0,18.479545454545452,32.848181818181814,0.5909090909090909,10.16,42.485,42.260000000000005,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,6,1,True,0.22499999999999432,14.848181818181814,2.2859999999999423
2024-01-02 06:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,6,1,True,,,
2024-01-02 07:00:00,18.0,14.649090909090908,29.916363636363634,0.18181818181818182,10.32,42.43,42.25,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,6.496521027022497,7,1,True,0.17999999999999972,11.916363636363634,1.857599999999997
2024-01-02 07:15:00,18.0,15.115454545454545,30.43840909090909,0.25,10.3,42.515,42.325,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,7,1,True,0.18999999999999773,12.43840909090909,1.9569999999999768
2024-01-02 07:30:00,18.0,15.581818181818182,30.960454545454546,0.3181818181818182,10.280000000000001,42.6,42.4,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,7,1,True,0.20000000000000284,12.960454545454546,2.0560000000000294
2024-01-02 07:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,7,1,True,,,
2024-01-02 08:00:00,18.0,16.514545454545456,32.00454545454546,0.45454545454545453,10.24,42.77,42.55,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,3.463620543986779,8,1,True,0.22000000000000597,14.004545454545458,2.252800000000061
2024-01-02 08:15:00,18.0,16.666486013986017,31.588024475524477,0.4755244755244755,10.245192307692307,42.7975,42.5925,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,8,1,True,0.2049999999999983,13.588024475524477,2.100264423076905
2024-01-02 08:30:00,18.0,16.818426573426574,31.171503496503497,0.49650349650349646,10.250384615384615,42.825,42.635,2.0,1.0,0.0,1.0,Sensor fault,停机/平衡 (Standby),False,False,,8,1,True,0.19000000000000483,13.171503496503497,1.9475730769231263
2024-01-02 08:45:00,,,,,,,,,,,,Sensor fault,停机/平衡 (Standby),False,False,,8,1,True,,,
